2304;16388;0.000190666
2304;17472;0.000160804
2304;32768;0.000250591
2304;32776;0.000376351
2304;32896;0.000207346
2304;32904;0.000163813
2304;34816;0.000166037
2304;34824;0.000151616
2304;34944;0.000338919
2304;34952;0.000155475
2304;36873;0.000145165
2304;39312;0.000152309
2560;2176;0.000173955
2560;2184;0.000183403
2560;32768;0.000122633
2560;32896;0.000135452
2560;34944;0.000150918
2816;2184;0.000140548
3328;2048;0.00015706
3328;2176;0.000152466
3328;2184;0.000236546
3328;32768;0.000123394
3328;32776;0.000268054
3328;32896;0.000140195
3328;34824;0.000122586
3328;34944;0.000124015
3328;34952;0.000125659
3584;128;0.000123092
3584;2048;0.000136461
3584;2176;0.000225839
3584;2184;0.00020084
3584;16388;0.000135026
3584;32776;0.000249038
3584;32904;0.000147364
3584;34952;0.000208931
3840;2176;0.000228498
3840;2184;0.000213801
3840;16388;0.000146638
3840;32768;0.000127871
3840;32776;0.000319374
3840;32896;0.000229825
3840;32904;0.000164971
3840;34944;0.000126083
3840;34952;0.000205712
4096;1092;0.000125687
4096;16388;0.000147781
4096;17472;0.000136297
8192;1092;0.000134438
12288;32;0.000131758
12288;64;0.000188209
12288;512;0.000145944
12288;546;0.000139099
12288;1024;0.000232058
12288;1028;0.000154276
12288;1088;0.000196974
12288;1092;0.000227769
12288;16384;0.000138844
12288;16388;0.000248197
12288;16448;0.000180637
12288;17412;0.000153476
12288;17472;0.000145837
12288;32776;0.000128051
16384;64;0.000126778
16384;546;0.00021253
16384;1024;0.000171925
16384;1088;0.00016808
16384;1092;0.000294002
16384;8194;0.000183219
16384;16384;0.000135242
16384;16388;0.000288336
16384;16448;0.000151667
16384;17408;0.00012469
16384;17412;0.000165079
16384;17472;0.000138189
24576;32;0.000125085
24576;64;0.000195253
24576;68;0.000122826
24576;512;0.000147079
24576;546;0.000134177
24576;1024;0.000234838
24576;1028;0.000169685
24576;1088;0.000215606
24576;1092;0.000246818
24576;8194;0.000165179
24576;16384;0.000146741
24576;16388;0.000307608
24576;16448;0.000203774
24576;16452;0.00015392
24576;17412;0.000172208
24576;17472;0.000155443
24576;17476;0.000177761
24576;32776;0.000122766
28672;4;0.000178916
28672;64;0.000153445
28672;68;0.000188843
28672;514;0.000164527
28672;544;0.000134446
28672;546;0.00018838
28672;1024;0.000207552
28672;1028;0.000266575
28672;1088;0.000247298
28672;1092;0.000354836
28672;1638;0.000166431
28672;2056;0.000135865
28672;2176;0.000159431
28672;2184;0.000248313
28672;8192;0.000167193
28672;8194;0.000247402
28672;8736;0.00020398
28672;16384;0.000267155
28672;16388;0.000423276
28672;16448;0.000222111
28672;16452;0.000191078
28672;16934;0.000126733
28672;17408;0.000193487
28672;17412;0.000198517
28672;17472;0.000339284
28672;17476;0.000177696
28672;32768;0.000155643
28672;32776;0.000247809
28672;32896;0.000134598
28672;34944;0.000188323
32768;64;0.000150558
32768;544;0.000206996
32768;546;0.000202954
32768;1024;0.000144965
32768;1028;0.000156
32768;1088;0.000270709
32768;1092;0.00025824
32768;8194;0.000123628
32768;8224;0.000177398
32768;8736;0.000157454
32768;16384;0.000151074
32768;16388;0.000231627
32768;16448;0.000236395
32768;17472;0.000242591
32768;17476;0.000162479
36864;4;0.000163016
36864;68;0.000169722
36864;514;0.000158101
36864;544;0.000135711
36864;546;0.000183463
36864;1024;0.000148234
36864;1028;0.000252955
36864;1088;0.000247684
36864;1092;0.000337243
36864;1638;0.000154313
36864;2056;0.000129526
36864;2176;0.000144024
36864;2184;0.000233531
36864;8192;0.000159155
36864;8194;0.000228813
36864;8736;0.000219872
36864;16384;0.00026231
36864;16388;0.0003878
36864;16448;0.000217396
36864;16452;0.000175903
36864;17408;0.000177165
36864;17412;0.000161666
36864;17472;0.000352872
36864;17476;0.000165385
36864;32768;0.000146407
36864;32776;0.000227239
36864;34944;0.000185397
40960;544;0.000159573
40960;546;0.000155434
40960;1088;0.000198985
40960;1092;0.000200018
40960;8224;0.000133216
40960;8736;0.000133805
40960;16384;0.000131947
40960;16448;0.000156343
40960;17472;0.00017274
45056;1092;0.000151545
53248;64;0.00013231
53248;546;0.000155345
53248;1024;0.000167901
53248;1088;0.000167983
53248;1092;0.000268192
53248;8194;0.000165776
53248;16384;0.00012878
53248;16388;0.000288227
53248;16448;0.000155375
53248;17412;0.000171211
53248;17472;0.000133829
53248;17476;0.000142173
57344;64;0.000125504
57344;544;0.000128359
57344;546;0.00015736
57344;1024;0.000142384
57344;1088;0.000235261
57344;1092;0.000220914
57344;8194;0.000198122
57344;8738;0.000158917
57344;16388;0.000269555
57344;16452;0.000153394
57344;17476;0.000218915
57344;32776;0.000126086
61440;546;0.000174195
61440;1088;0.000239294
61440;1092;0.000236046
61440;8194;0.000213217
61440;8738;0.000160434
61440;16384;0.000134407
61440;16388;0.000341609
61440;16448;0.00024035
61440;16452;0.000172434
61440;17472;0.000127938
61440;17476;0.000217705
61440;32776;0.00013284
